1.9000000000000001,11,2.7759465074365877
2.2,11,3.721767616618583
2.1,11,3.3911147085305675
2.0500000000000003,11,3.231555456371818
2.1,11,3.3911147085305675
1.9000000000000001,11,2.7759465074365877
1.8,11,2.491431214430621
1.9000000000000001,11,2.7759465074365877
2.0500000000000003,11,3.231555456371818
2.1,11,3.3911147085305675
2.0500000000000003,11,3.231555456371818
2.0500000000000003,6,1.770301893535725
2.0500000000000003,4,1.1814008710660375
2.0500000000000003,2,0.5910604936158095
2.0500000000000003,1,0.2955752643523165
2.0500000000000003,0,0.0
2.0500000000000003,1,0.2955752643523165
2.0500000000000003,2,0.5910604936158095
2.0500000000000003,4,1.1814008710660375
2.0500000000000003,5,1.4760761958550455
2.0500000000000003,6,1.770301893535725
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,8,2.357046075842242
2.0500000000000003,11,3.231555456371818
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,14,4.097207368018145
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,18,5.23353499300869
2.0500000000000003,19,5.513846681497993
2.0500000000000003,21,6.069346471095424
2.0500000000000003,22,6.344365361586395
2.0500000000000003,23,6.61745169692898
2.0500000000000003,25,7.1574945772101195
2.0500000000000003,26,7.424286619855829
2.0500000000000003,28,7.9510055977090595
2.0500000000000003,26,7.424286619855829
2.0500000000000003,25,7.1574945772101195
2.0500000000000003,24,6.888522292379987
2.0500000000000003,23,6.61745169692898
2.0500000000000003,21,6.069346471095424
2.0500000000000003,19,5.513846681497993
2.0500000000000003,18,5.23353499300869
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,17,4.951629119062127
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,14,4.097207368018145
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,12,3.521207989066385
2.0500000000000003,10,2.940918560580459
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,8,2.357046075842242
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,8,2.357046075842242
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,11,3.231555456371818
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,14,4.097207368018145
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,17,4.951629119062127
2.0500000000000003,18,5.23353499300869
2.0500000000000003,19,5.513846681497993
2.0500000000000003,21,6.069346471095424
2.0500000000000003,22,6.344365361586395
2.0500000000000003,23,6.61745169692898
2.0500000000000003,24,6.888522292379987
2.0500000000000003,23,6.61745169692898
2.0500000000000003,21,6.069346471095424
2.0500000000000003,19,5.513846681497993
2.0500000000000003,18,5.23353499300869
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,14,4.097207368018145
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,12,3.521207989066385
2.0500000000000003,10,2.940918560580459
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,8,2.357046075842242
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,6,1.770301893535725
2.0500000000000003,5,1.4760761958550455
2.0500000000000003,4,1.1814008710660375
2.0500000000000003,5,1.4760761958550455
2.0500000000000003,6,1.770301893535725
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,8,2.357046075842242
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,11,3.231555456371818
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,14,4.097207368018145
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,18,5.23353499300869
2.0500000000000003,19,5.513846681497993
2.0500000000000003,21,6.069346471095424
2.0500000000000003,22,6.344365361586395
2.0500000000000003,23,6.61745169692898
2.0500000000000003,24,6.888522292379987
2.0500000000000003,25,7.1574945772101195
2.0500000000000003,26,7.424286619855829
2.0500000000000003,28,7.9510055977090595
2.0500000000000003,29,8.210772089213487
2.0500000000000003,30,8.468037500000003
2.0500000000000003,32,8.97475240299838
2.0500000000000003,33,9.22404754494213
2.0500000000000003,34,9.470532952648334
2.0500000000000003,36,9.95477511671925
2.0500000000000003,37,10.19238436822983
2.0500000000000003,36,9.95477511671925
2.0500000000000003,37,10.19238436822983
2.0500000000000003,36,9.95477511671925
2.0500000000000003,37,10.19238436822983
2.0500000000000003,36,9.95477511671925
2.0500000000000003,37,10.19238436822983
2.0500000000000003,36,9.95477511671925
2.0500000000000003,34,9.470532952648334
2.0500000000000003,33,9.22404754494213
2.0500000000000003,32,8.97475240299838
2.0500000000000003,30,8.468037500000003
2.0500000000000003,29,8.210772089213487
2.0500000000000003,25,7.1574945772101195
2.0500000000000003,24,6.888522292379987
2.0500000000000003,23,6.61745169692898
2.0500000000000003,21,6.069346471095424
2.0500000000000003,19,5.513846681497993
2.0500000000000003,18,5.23353499300869
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,17,4.951629119062127
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,14,4.097207368018145
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,12,3.521207989066385
2.0500000000000003,10,2.940918560580459
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,8,2.357046075842242
2.0500000000000003,11,3.231555456371818
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,14,4.097207368018145
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,18,5.23353499300869
2.0500000000000003,19,5.513846681497993
2.0500000000000003,21,6.069346471095424
2.0500000000000003,22,6.344365361586395
2.0500000000000003,23,6.61745169692898
2.0500000000000003,24,6.888522292379987
2.0500000000000003,21,6.069346471095424
2.0500000000000003,19,5.513846681497993
2.0500000000000003,18,5.23353499300869
2.0500000000000003,21,6.069346471095424
2.0500000000000003,22,6.344365361586395
2.0500000000000003,23,6.61745169692898
2.0500000000000003,21,6.069346471095424
2.0500000000000003,19,5.513846681497993
2.0500000000000003,18,5.23353499300869
2.0500000000000003,17,4.951629119062127
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,14,4.097207368018145
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,12,3.521207989066385
2.0500000000000003,10,2.940918560580459
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,8,2.357046075842242
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,6,1.770301893535725
2.0500000000000003,4,1.1814008710660375
2.0500000000000003,5,1.4760761958550455
2.0500000000000003,6,1.770301893535725
2.0500000000000003,7,2.0639883401103343
2.0500000000000003,9,2.6493858325062294
2.0500000000000003,11,3.231555456371818
2.0500000000000003,13,3.8097879276967754
2.0500000000000003,14,4.097207368018145
2.0500000000000003,15,4.3833787592846765
2.0500000000000003,17,4.951629119062127
2.0500000000000003,16,4.668214930918386
2.0500000000000003,18,5.23353499300869
2.0500000000000003,19,5.513846681497993
2.0500000000000003,21,6.069346471095424
1.3,21,2.4407365939681775
1.1500000000000001,21,1.9099847014928486
1.1,21,1.7475096323677484
1.0,21,1.44422283666756
1.05,21,1.5922556774259853
0.9,21,1.1698204977007238
1.05,21,1.5922556774259853
